2017-08-27 00:00:00,4354.308333333333
2017-08-28 00:00:00,4391.673516666667
2017-08-29 00:00:00,4607.98545
2017-08-30 00:00:00,4594.98785
2017-08-31 00:00:00,4748.255
2017-09-01 00:00:00,4911.740016666667
2017-09-02 00:00:00,4580.387479999999
2017-09-03 00:00:00,4648.159983333334
2017-09-04 00:00:00,4344.0983166666665
2017-09-05 00:00:00,4488.72014
2017-09-06 00:00:00,4641.822016666666
2017-09-07 00:00:00,4654.6585000000005
2017-09-08 00:00:00,4310.750183333334
2017-09-09 00:00:00,4375.55952
2017-09-10 00:00:00,4329.955
2017-09-11 00:00:00,4248.090016666666
2017-09-12 00:00:00,4219.036616666667
2017-09-13 00:00:00,3961.2712666666666
2017-09-14 00:00:00,3319.6299999999997
2017-09-15 00:00:00,3774.2652833333336
2017-09-16 00:00:00,3763.62604
2017-09-17 00:00:00,3746.060783333333
2017-09-18 00:00:00,4093.316666666667
2017-09-19 00:00:00,3943.4133333333334
2017-09-20 00:00:00,3977.5616666666665
2017-09-21 00:00:00,3658.8981833333332
2017-09-22 00:00:00,3637.5025499999997
2017-09-23 00:00:00,3776.3869
2017-09-24 00:00:00,3703.0406500000004
2017-09-25 00:00:00,3942.5550000000003
2017-09-26 00:00:00,3910.3073833333333
2017-09-27 00:00:00,4202.554983333333
2017-09-28 00:00:00,4201.98905
2017-09-29 00:00:00,4193.574666666666
2017-09-30 00:00:00,4335.368316666667
2017-10-01 00:00:00,4360.722966666667
2017-10-02 00:00:00,4386.88375
2017-10-03 00:00:00,4293.3066
2017-10-04 00:00:00,4225.175
2017-10-05 00:00:00,4338.852
2017-10-06 00:00:00,4345.6033333333335
2017-10-07 00:00:00,4376.191666666667
2017-10-08 00:00:00,4602.280883333334
2017-10-09 00:00:00,4777.967816666666
2017-10-10 00:00:00,4782.28
2017-10-11 00:00:00,4819.485766666667
2017-10-12 00:00:00,5325.130683333333
2017-10-13 00:00:00,5563.806566666666
2017-10-14 00:00:00,5739.438733333333
2017-10-15 00:00:00,5647.311666666667
2017-10-16 00:00:00,5711.205866666667
2017-10-17 00:00:00,5603.71294
2017-10-18 00:00:00,5546.176100000001
2017-10-19 00:00:00,5727.6335
2017-10-20 00:00:00,5979.45984
2017-10-21 00:00:00,6020.371683333334
2017-10-22 00:00:00,5983.184550000001
2017-10-23 00:00:00,5876.079866666667
2017-10-24 00:00:00,5505.827766666666
2017-10-25 00:00:00,5669.622533333334
2017-10-26 00:00:00,5893.138416666666
2017-10-27 00:00:00,5772.504983333333
2017-10-28 00:00:00,5776.6969500000005
2017-10-29 00:00:00,6155.43402
2017-10-30 00:00:00,6105.87422
2017-10-31 00:00:00,6388.645166666666
2017-11-01 00:00:00,6665.306683333333
2017-11-02 00:00:00,7068.020100000001
2017-11-03 00:00:00,7197.72006
2017-11-04 00:00:00,7437.543316666666
2017-11-05 00:00:00,7377.012366666667
2017-11-06 00:00:00,6989.071666666667
2017-11-07 00:00:00,7092.127233333333
2017-11-08 00:00:00,7415.878250000001
2017-11-09 00:00:00,7158.03706
2017-11-10 00:00:00,6719.39785
2017-11-11 00:00:00,6362.851033333333
2017-11-12 00:00:00,5716.301583333334
2017-11-13 00:00:00,6550.227533333334
2017-11-14 00:00:00,6635.412633333333
2017-11-15 00:00:00,7301.42992
2017-11-16 00:00:00,7815.0307
2017-11-17 00:00:00,7786.884366666666
2017-11-18 00:00:00,7817.1403833333325
2017-11-19 00:00:00,8007.654066666667
2017-11-20 00:00:00,8255.596816666666
2017-11-21 00:00:00,8059.8
2017-11-22 00:00:00,8268.035
2017-11-23 00:00:00,8148.95
2017-11-24 00:00:00,8250.978333333334
2017-11-25 00:00:00,8707.407266666667
2017-11-26 00:00:00,9284.1438
2017-11-27 00:00:00,9718.29505
2017-11-28 00:00:00,9952.50882
2017-11-29 00:00:00,9879.328333333333
2017-11-30 00:00:00,10147.372
2017-12-01 00:00:00,10883.912
2017-12-02 00:00:00,11071.368333333332
2017-12-03 00:00:00,11332.622
2017-12-04 00:00:00,11584.83
2017-12-05 00:00:00,11878.433333333334
2017-12-06 00:00:00,13540.980000000001
2017-12-07 00:00:00,16501.971666666668
2017-12-08 00:00:00,16007.436666666666
2017-12-09 00:00:00,15142.834152123332
2017-12-10 00:00:00,14869.805
2017-12-11 00:00:00,16762.116666666665
2017-12-12 00:00:00,17276.393333333333
2017-12-13 00:00:00,16808.366666666665
2017-12-14 00:00:00,16678.892
2017-12-15 00:00:00,17771.899999999998
2017-12-16 00:00:00,19498.683333333334
2017-12-17 00:00:00,19289.785
2017-12-18 00:00:00,18961.856666666667
2017-12-19 00:00:00,17737.111666666668
2017-12-20 00:00:00,16026.271666666667
2017-12-21 00:00:00,16047.51
2017-12-22 00:00:00,15190.945
2017-12-23 00:00:00,15360.261666666667
2017-12-24 00:00:00,13949.175000000001
2017-12-25 00:00:00,14119.028333333334
2017-12-26 00:00:00,15999.048333333332
2017-12-27 00:00:00,15589.321666666665
2017-12-28 00:00:00,14380.581666666667
2017-12-29 00:00:00,14640.14
2017-12-30 00:00:00,13215.573999999999
2017-12-31 00:00:00,14165.574999999999
2018-01-01 00:00:00,13812.186666666666
2018-01-02 00:00:00,15005.856666666667
2018-01-03 00:00:00,15053.261666666665
2018-01-04 00:00:00,15199.355000000001
2018-01-05 00:00:00,17174.12
2018-01-06 00:00:00,17319.198
2018-01-07 00:00:00,16651.471666666668
2018-01-08 00:00:00,15265.906666666668
2018-01-09 00:00:00,14714.253333333334
2018-01-10 00:00:00,15126.398333333333
2018-01-11 00:00:00,13296.794
2018-01-12 00:00:00,13912.882000000001
2018-01-13 00:00:00,14499.773333333333
2018-01-14 00:00:00,13852.92
2018-01-15 00:00:00,14012.196
2018-01-16 00:00:00,11180.998333333331
2018-01-17 00:00:00,11116.946666666669
2018-01-18 00:00:00,11345.423333333332
2018-01-19 00:00:00,11422.44
2018-01-20 00:00:00,12950.793333333333
2018-01-21 00:00:00,11505.228
2018-01-22 00:00:00,10544.593333333332
2018-01-23 00:00:00,11223.064
2018-01-24 00:00:00,11282.258333333333
2018-01-25 00:00:00,11214.44
2018-01-26 00:00:00,10969.815
2018-01-27 00:00:00,11524.776666666667
2018-01-28 00:00:00,11765.71
2018-01-29 00:00:00,11212.654999999999
2018-01-30 00:00:00,10184.061666666666
2018-01-31 00:00:00,10125.013333333334
2018-02-01 00:00:00,9083.258333333333
2018-02-02 00:00:00,8901.901666666667
